name,degree,strength,community,outdegree
Bozzi P,5,6,13,0
Endress M,4,6,13,0
Finlay L,6,6,13,0
Klages L,5,6,13,0
Konig J,6,6,13,0
Mitchell W,4,6,13,0
Norman D,5,6,13,0
Pieper J,5,6,13,0
Rodi F,6,6,13,0
Schneider H,5,6,13,0
Sheldrake R,5,6,13,0
Uttal W,5,6,13,0
Walker J,5,6,13,0
Koenderink J,4,5,13,18
Ginev D,4,5,13,46
Benedict R,4,5,13,0
Cytowic R,5,5,13,0
Flood G,5,5,13,0
Hanson N,4,5,13,0
Hett W,5,5,13,0
Holzhey H,5,5,13,0
Lynch M,5,5,13,0
Macleod R,5,5,13,0
Mersch D,5,5,13,0
Pribram K,4,5,13,0
Prigogine I,5,5,13,0
Salmon W,5,5,13,0
Thoma D,5,5,13,0
Trout J,5,5,13,0
Tuan Y,5,5,13,0
Griffero T,3,4,13,34
Hall J,4,4,13,11
Saevi T,3,4,13,9
Crease R,2,4,13,2
Kruger H,4,4,13,12
Alexander J,3,4,13,0
Berger J,4,4,13,0
Byrne P,3,4,13,0
Duhem P,4,4,13,0
Ellul J,4,4,13,0
Fonagy P,4,4,13,0
Greene B,4,4,13,0
Hall E,4,4,13,0
Harris S,4,4,13,0
Kanizsa G,4,4,13,0
Langan T,4,4,13,0
Lovejoy A,4,4,13,0
Low M,4,4,13,0
Mausfeld R,3,4,13,0
Mcmullin E,4,4,13,0
Nasu H,4,4,13,0
Potter J,2,4,13,0
Roth G,4,4,13,0
Rothacker E,4,4,13,0
Scheerer E,4,4,13,0
Sebald G,3,4,13,0
Taylor E,2,4,13,0
Tonnessen M,4,4,13,0
Vischer R,4,4,13,0
Weinberg S,4,4,13,0
Wigner E,3,4,13,0
Woodward J,4,4,13,0
Landweer H,2,3,13,26
Tallon A,3,3,13,22
Allen P,3,3,13,7
Grossheim M,3,3,13,17
Smiljanic D,3,3,13,15
Soentgen J,3,3,13,10
Compton J,3,3,13,22
Anderson R,3,3,13,14
Anderson B,3,3,13,0
Berry T,2,3,13,0
Bruno G,3,3,13,0
Buttimer A,3,3,13,0
Cerf W,3,3,13,0
Cloonan T,3,3,13,0
Cometti J,3,3,13,0
Dallalba G,3,3,13,0
Davey N,3,3,13,0
Dissanayake E,3,3,13,0
Donceel J,3,3,13,0
Duranti A,2,3,13,0
Eberle T,1,3,13,0
Friesen N,3,3,13,0
Gebauer G,2,3,13,0
Giroux H,3,3,13,0
Grossman D,3,3,13,0
Harrington A,3,3,13,0
Heap J,3,3,13,0
Hollan D,2,3,13,0
Jacob F,3,3,13,0
Jenkins J,3,3,13,0
Johnston J,3,3,13,0
Johnstone H,2,3,13,0
Jullien F,2,3,13,0
Karpenko A,3,3,13,0
Laudan L,3,3,13,0
Levine D,3,3,13,0
Lindberg D,3,3,13,0
Lindemann G,3,3,13,0
Linschoten J,3,3,13,0
Ma L,2,3,13,0
Martin S,3,3,13,0
Matsumoto D,3,3,13,0
Michelfelder D,3,3,13,0
Moulines C,2,3,13,0
Nohl H,3,3,13,0
Ogorman E,3,3,13,0
Pannenberg W,3,3,13,0
Penn D,3,3,13,0
Proclus,3,3,13,0
Psathas G,3,3,13,0
Rahman F,2,3,13,0
Rheinberger H,2,3,13,0
Rosenberg A,3,3,13,0
Roszak T,3,3,13,0
Sawyer R,2,3,13,0
Simon G,2,3,13,0
Singh I,2,3,13,0
Spohn W,3,3,13,0
Sullivan M,3,3,13,0
Szasz T,3,3,13,0
Taussig M,3,3,13,0
Thomas S,3,3,13,0
Turner B,3,3,13,0
Vansfraassen B,3,3,13,0
Obert M,2,2,13,30
Williams A,2,2,13,19
Demmerling C,1,2,13,21
Schiemann G,2,2,13,18
Minati G,2,2,13,7
Abe M,2,2,13,0
Acker W,2,2,13,0
Albert K,2,2,13,0
Alexander H,2,2,13,0
Allchin D,1,2,13,0
Ammann H,2,2,13,0
Ashworth P,2,2,13,0
Bai H,2,2,13,0
Balzer W,2,2,13,0
Barkow J,2,2,13,0
Barron A,2,2,13,0
Beck U,2,2,13,0
Becker E,2,2,13,0
Benary W,2,2,13,0
Berry B,2,2,13,0
Bertolini P,2,2,13,0
Biard J,2,2,13,0
Bickerton D,2,2,13,0
Blakemore C,2,2,13,0
Bleicher J,2,2,13,0
Bloom H,2,2,13,0
Borch C,2,2,13,0
Born M,2,2,13,0
Brand M,2,2,13,0
Burger P,2,2,13,0
Burigana L,2,2,13,0
Burkart G,2,2,13,0
Cajete G,2,2,13,0
Calvino I,2,2,13,0
Carrington P,2,2,13,0
Chalmers A,2,2,13,0
Cicourel A,2,2,13,0
Clegg S,2,2,13,0
Clero J,2,2,13,0
Code M,2,2,13,0
Cooper M,2,2,13,0
Cresswell T,2,2,13,0
Cusanus N,2,2,13,0
Cutting G,2,2,13,0
Desjarlais R,2,2,13,0
Devalois R,1,2,13,0
During S,2,2,13,0
Earman J,2,2,13,0
Eger M,2,2,13,0
Eiland H,2,2,13,0
Elbizri N,2,2,13,0
Emrich H,2,2,13,0
Endler J,1,2,13,0
Epstein W,2,2,13,0
Farthing G,2,2,13,0
Feser E,2,2,13,0
Feynman R,2,2,13,0
Field D,2,2,13,0
First M,2,2,13,0
Fiske S,2,2,13,0
Frazer J,2,2,13,0
Galison P,2,2,13,0
Gamm G,2,2,13,0
Gorman R,2,2,13,0
Gray H,2,2,13,0
Grazioli E,2,2,13,0
Guba E,2,2,13,0
Gugutzer R,1,2,13,0
Guo Q,2,2,13,0
Hanke M,1,2,13,0
Hans L,2,2,13,0
Helson H,2,2,13,0
Henrich J,2,2,13,0
Henriksson C,2,2,13,0
Heritage J,2,2,13,0
Hyde M,1,2,13,0
Jaynes J,2,2,13,0
Jensen A,2,2,13,0
Johnson R,2,2,13,0
Kaplan A,2,2,13,0
Kaplan R,2,2,13,0
Kellert S,2,2,13,0
Kepler J,2,2,13,0
Kettler D,2,2,13,0
Kitano H,2,2,13,0
Knorrcetina K,2,2,13,0
Knowles D,2,2,13,0
Kosso P,2,2,13,0
Kovacs I,2,2,13,0
Krebs A,2,2,13,0
Kubovy M,2,2,13,0
Kula W,2,2,13,0
Kunz H,2,2,13,0
Laughlin R,2,2,13,0
Leach E,2,2,13,0
Leoni S,1,2,13,0
Leopold D,2,2,13,0
Letteri M,2,2,13,0
Lewis,2,2,13,0
Lewis T,2,2,13,0
Liebmann O,2,2,13,0
Longino H,2,2,13,0
Lorenz E,2,2,13,0
Luneburg R,1,2,13,0
Maffei L,2,2,13,0
Mandelbrot B,2,2,13,0
Maynard D,2,2,13,0
Mchoul A,2,2,13,0
Mcnally D,2,2,13,0
Mitchell P,2,2,13,0
Mollenhauer K,2,2,13,0
Moller D,2,2,13,0
Mortari L,2,2,13,0
Muller S,2,2,13,0
Murray B,2,2,13,0
Musatti C,2,2,13,0
Nakayama K,2,2,13,0
Needham J,2,2,13,0
Nikulin D,2,2,13,0
Oakley A,2,2,13,0
Olshausen B,1,2,13,0
Palti E,2,2,13,0
Persson I,2,2,13,0
Picht G,2,2,13,0
Pitt J,2,2,13,0
Plas G,2,2,13,0
Plumwood V,2,2,13,0
Powers W,1,2,13,0
Radder H,2,2,13,0
Ram G,2,2,13,0
Reck A,2,2,13,0
Reichholf J,2,2,13,0
Reiss J,2,2,13,0
Revesz G,2,2,13,0
Rey A,2,2,13,0
Rizzolati G,2,2,13,0
Robinson K,2,2,13,0
Rogers B,1,2,13,0
Rogers M,2,2,13,0
Roosevelt F,2,2,13,0
Rosa H,2,2,13,0
Rosen L,2,2,13,0
Rosenthal,2,2,13,0
Sacks H,2,2,13,0
Sauerbruch F,2,2,13,0
Schegloff E,1,2,13,0
Schmitz M,2,2,13,0
Schonhammer R,2,2,13,0
Seebass G,2,2,13,0
Shapere D,2,2,13,0
Siegfried H,2,2,13,0
Simonsen K,1,2,13,0
Sivik L,2,2,13,0
Snow N,2,2,13,0
Speth J,2,2,13,0
Standal O,2,2,13,0
Stewart D,2,2,13,0
Stravinsky I,2,2,13,0
Swimme B,1,2,13,0
Synnott A,2,2,13,0
Taylor K,2,2,13,0
Thibaud J,1,2,13,0
Thrift N,1,2,13,0
Vagle M,2,2,13,0
Vicario G,2,2,13,0
Waddington C,2,2,13,0
Warhol A,2,2,13,0
Weber B,1,2,13,0
Welton M,2,2,13,0
Werhahn H,2,2,13,0
Whitrow G,2,2,13,0
Wolf U,2,2,13,0
Zajonc A,2,2,13,0
Zutt J,2,2,13,0
Zwart H,2,2,13,0
Atkins K,1,1,13,13
Dreher J,1,1,13,10
Throop C,1,1,13,32
Sinico M,1,1,13,7
Malinkin A,1,1,13,4
Driscoll E,0,0,13,24
Butnaru D,0,0,13,19
Bradic S,0,0,13,10
Kluck S,0,0,13,17
Mecacci A,0,0,13,7
Vanreijen W,0,0,13,6
Giammusso S,0,0,13,5
Viik T,0,0,13,23
Lazic D,0,0,13,37
Hilt A,0,0,13,6
Calenge S,0,0,13,11
Dorfler T,0,0,13,26
Hawthorne S,0,0,13,13
Morales L,0,0,13,14
Furner J,0,0,13,11
Cali C,0,0,13,45
Skyrtach V,0,0,13,16
Gorgone S,0,0,13,11
Karpenko I,0,0,13,26
Kenny R,0,0,13,23
Painter R,0,0,13,15
Rashed M,0,0,13,17
Gros A,0,0,13,65
Durfee H,0,0,13,5
Skousgaard S,0,0,13,16
Kalisha W,0,0,13,8
Martinez D,0,0,13,12
Harada M,0,0,13,19
Jurgens U,0,0,13,50
Ginnobili S,0,0,13,9
Trcka N,0,0,13,21
Cappelletto C,0,0,13,21
Fimiani F,0,0,13,13
Morris M,0,0,13,29
Horowitz R,0,0,13,3
Janer D,0,0,13,13
Suransky V,0,0,13,12
Valone J,0,0,13,9
Stevenson K,0,0,13,28
Daddelfio G,0,0,13,19
Courcier J,0,0,13,14
Weik E,0,0,13,26
Gardiner J,0,0,13,12
Shanker A,0,0,13,4
Popovic U,0,0,13,7
Gildersleeve M,0,0,13,7
Bertolaso M,0,0,13,8
Vertin M,0,0,13,4
Swazo N,0,0,13,9
Rodriguez A,0,0,13,5
Juozelis E,0,0,13,8
Marchal K,0,0,13,22
Bjorbaekmo W,0,0,13,8
Langewitz W,0,0,13,4
Pantykina M,0,0,13,7
Hong X,0,0,13,9
Purgar K,0,0,13,5
Christians I,0,0,13,1
Bakhtin M,23,41,14,0
Shpet G,17,26,14,0
Losev A,6,14,14,7
Shestov L,7,11,14,0
Shchedrina T,9,10,14,8
Bacon F,9,10,14,0
Florensky P,7,10,14,0
Haardt A,7,9,14,6
Hick J,6,8,14,0
Turner V,7,8,14,0
Cox J,4,7,14,0
Smart N,7,7,14,0
Bely A,6,6,14,0
Spet G,6,6,14,0
Shokhin V,4,5,14,10
Canetti E,4,5,14,0
Conrad W,3,5,14,0
Pruzhinin B,3,5,14,0
Sharpe E,3,5,14,0
Stepin V,4,5,14,0
Dennes M,4,4,14,10
Brandist C,3,4,14,0
Gaidenko P,4,4,14,0
Harris M,3,4,14,0
Krasnikov A,4,4,14,0
Kurennoy V,4,4,14,0
Lotman Y,4,4,14,0
Molendijk A,2,4,14,0
Pylaev M,3,4,14,0
Shklovskii V,3,4,14,0
Solovev V,4,4,14,0
Valliere P,3,4,14,0
Vizgin V,2,4,14,0
Smirnova N,3,3,14,6
Dubrovsky D,2,3,14,2
Adam J,3,3,14,0
Anz T,3,3,14,0
Avtonomova N,2,3,14,0
Broadbent D,3,3,14,0
Bulgakov S,2,3,14,0
Chubarov I,3,3,14,0
Dahm H,3,3,14,0
Filonenko A,3,3,14,0
Florovsky G,3,3,14,0
Gavrilyuk P,2,3,14,0
John Of Damascus,2,3,14,0
Kelly A,3,3,14,0
Khaidegger M,3,3,14,0
Kozhev A,3,3,14,0
Makhlin V,2,3,14,0
Moses S,3,3,14,0
Pool B,3,3,14,0
Richmond S,3,3,14,0
Scaramuzza G,3,3,14,0
Schechner R,3,3,14,0
Sokuler Z,3,3,14,0
Spoerhase C,2,3,14,0
States B,2,3,14,0
Toulmin S,3,3,14,0
Tversky A,3,3,14,0
Vico G,2,3,14,0
Voloshinov V,2,3,14,0
Wach J,3,3,14,0
Zarrilli P,2,3,14,0
Zeller E,3,3,14,0
Blauberg I,2,2,14,31
Emerson C,2,2,14,16
Kirsberg I,2,2,14,11
Falev E,2,2,14,1
Lektorsky V,2,2,14,3
Aronson O,2,2,14,0
Baranovashestova N,2,2,14,0
Becker J,2,2,14,0
Bernarddonals M,2,2,14,0
Bernstein M,2,2,14,0
Biryukov B,2,2,14,0
Boneckaja N,1,2,14,0
Bosserman P,2,2,14,0
Boyarin D,2,2,14,0
Chernigovskaya T,2,2,14,0
Coenen H,2,2,14,0
Delez Z,2,2,14,0
Demichev A,1,2,14,0
Dugin A,2,2,14,0
Dunn J,2,2,14,0
Epshtein M,1,2,14,0
Erdinastvulcan D,2,2,14,0
Etkind A,1,2,14,0
Fedotov G,1,2,14,0
Filipovic L,2,2,14,0
Fredriksen P,2,2,14,0
Friedrich J,2,2,14,0
Gerrish B,2,2,14,0
Gertsyk E,2,2,14,0
Gigerenzer G,2,2,14,0
Gomez R,2,2,14,0
Goricheva T,1,2,14,0
Grot N,2,2,14,0
Gryaznov A,1,2,14,0
Hilbert M,2,2,14,0
Holquist M,2,2,14,0
Humboldt W,2,2,14,0
Jakowenko B,2,2,14,0
Johnson T,2,2,14,0
Jones J,2,2,14,0
Khoruzhii S,2,2,14,0
Kimelev U,2,2,14,0
Kliger I,2,2,14,0
Kopperschmidt J,2,2,14,0
Kurbatov V,1,2,14,0
Kurennoj V,2,2,14,0
Lebedev A,2,2,14,0
Lebedev M,1,2,14,0
Litvak L,2,2,14,0
Litvin T,2,2,14,0
Maslin M,1,2,14,0
Mazaeva O,2,2,14,0
Medvedev P,2,2,14,0
Mikeshina L,2,2,14,0
Mikhailov I,2,2,14,0
Nikiforov A,2,2,14,0
Novoselov M,2,2,14,0
Nygren A,2,2,14,0
Oizerman T,2,2,14,0
Petrunin V,2,2,14,0
Podoroga V,2,2,14,0
Polivanov M,2,2,14,0
Potebnia A,1,2,14,0
Rozanov V,2,2,14,0
Rynkiewicz K,2,2,14,0
Safronov P,2,2,14,0
Savchuk V,1,2,14,0
Scanlan J,2,2,14,0
Schmidt K,2,2,14,0
Sekatskii A,1,2,14,0
Shakhnovich M,2,2,14,0
Shapiro D,2,2,14,0
Shpet,2,2,14,0
Smirnov A,2,2,14,0
Smirnov M,1,2,14,0
Spariosu M,1,2,14,0
Surovtsev V,2,2,14,0
Tokarev S,2,2,14,0
Tynyanov Y,1,2,14,0
Vasilyev V,2,2,14,0
Vdovina I,1,2,14,0
Volkov N,2,2,14,0
Voloshinov A,1,2,14,0
Volosinov V,2,2,14,0
Waardenburg J,2,2,14,0
Walicki A,2,2,14,0
Warning R,1,2,14,0
Watts A,2,2,14,0
Weber S,2,2,14,0
Weizenbaum J,2,2,14,0
Yablokov I,2,2,14,0
Zabiyako A,2,2,14,0
Zatorre R,2,2,14,0
Zinchenko V,2,2,14,0
Zinovev A,1,2,14,0
Zolotonosov M,1,2,14,0
Cassedy S,1,1,14,27
Kasavin I,1,1,14,10
Horuzhy S,1,1,14,4
Dyakov A,1,1,14,1
Mickeshina L,1,1,14,5
Gurevich P,1,1,14,3
Samarina T,0,0,14,14
Kuznetsova N,0,0,14,14
Arguellesfernandez G,0,0,14,29
Senderov V,0,0,14,4
Gerasimova I,0,0,14,12
Bocharov A,0,0,14,5
Tulchinskii G,0,0,14,23
Apinyan T,0,0,14,3
Beyers C,0,0,14,13
Bostad F,0,0,14,27
Dirzyte A,0,0,14,7
Kolesnichenko Y,0,0,14,10
Pape C,0,0,14,16
Soboleva M,0,0,14,16
Waldendfels B,0,0,14,9
Wyman A,0,0,14,7
Sineokaya J,0,0,14,7
Zagirnyak M,0,0,14,3
Mezhuev B,0,0,14,5
Horujy S,0,0,14,7
Shchukin V,0,0,14,13
Afanasov N,0,0,14,4
Gogotishvili L,0,0,14,4
Plotnikov N,0,0,14,6
Gukhman V,0,0,14,4
Vermishyan A,0,0,14,7
Shkil S,0,0,14,2
Preobrazhenskii B,0,0,14,2
Karpov K,0,0,14,9
Kirsbert I,0,0,14,2
Pushchaev I,0,0,14,8
Nesprava M,0,0,14,2
Iurganov A,0,0,14,1
Despland M,0,0,14,2
Courtney C,0,0,14,1
Gallagher S,240,354,15,191
Dreyfus H,188,322,15,9
Varela F,136,266,15,6
Dennett D,147,233,15,0
Thompson E,112,146,15,130
Noe A,104,145,15,15
Ratcliffe M,73,107,15,107
Clark A,93,107,15,0
Gibson J,89,102,15,0
Fuchs T,73,99,15,239
Damasio A,69,93,15,0
Jaspers K,67,87,15,0
Sass L,40,79,15,130
Sellars W,59,69,15,0
Dewey J,54,64,15,0
Jonas H,48,64,15,0
Sheetsjohnstone M,41,60,15,62
Straus E,44,60,15,0
Carman T,47,59,15,0
Churchland P,46,59,15,0
Van D,49,56,15,186
Maturana H,33,56,15,0
Binswanger L,40,53,15,0
Parnas J,37,53,15,0
Kelly S,35,50,15,0
Frith C,35,49,15,0
Petitot J,43,48,15,29
Lakoff G,39,47,15,0
Stern D,26,46,15,0
Oregan J,36,45,15,0
Gallese V,37,43,15,0
Lutz A,35,41,15,0
Minkowski E,33,41,15,0
Hutto D,26,40,15,14
Tomasello M,34,39,15,0
Baars B,27,38,15,0
Johnson M,33,38,15,0
Dipaolo E,22,37,15,0
Metzinger T,34,37,15,0
Petitmengin C,25,36,15,20
Von U,31,35,15,0
Stanghellini G,21,34,15,53
Blankenburg W,24,34,15,0
Dejaegher H,24,33,15,51
Mead G,20,32,15,0
Blattner W,23,31,15,0
Wrathall M,26,30,15,129
Legrand D,27,30,15,5
Wheeler M,22,29,15,19
Flanagan O,25,29,15,0
Meltzoff A,25,29,15,0
Colombetti G,26,28,15,71
Frijda N,19,28,15,0
Krueger J,17,27,15,96
Darwin C,24,27,15,0
Currie G,23,26,15,0
Polanyi M,20,26,15,0
Rowlands M,24,26,15,0
Hurley S,22,25,15,0
Ramachandran V,20,25,15,0
Trevarthen C,20,25,15,0
Vermersch P,20,24,15,36
Roy J,19,24,15,8
Gordon R,21,24,15,0
Reddy V,18,24,15,0
Froese T,22,23,15,191
Stawarska B,21,23,15,22
Crick F,21,23,15,0
Freeman W,16,23,15,0
Laing R,18,23,15,0
Rouse J,19,23,15,0
Gendlin E,20,22,15,4
Edelman G,13,22,15,0
Lewis C,18,22,15,0
Neisser U,20,22,15,0
Hohwy J,18,21,15,33
Mulhall S,17,21,15,1
Bleuler E,15,21,15,0
Rizzolatti G,21,21,15,0
Vygotsky L,16,21,15,0
Van G,18,20,15,40
Kimura B,14,20,15,0
Malpas J,16,20,15,0
Mishara A,16,19,15,27
Jacob P,18,19,15,4
Baroncohen S,15,19,15,0
Bateson G,16,19,15,0
Conrad K,15,19,15,0
Garfield J,13,19,15,0
Gopnik A,17,19,15,0
Montero B,17,19,15,0
Schacter D,11,19,15,0
Bitbol M,15,18,15,55
Tononi G,15,18,15,6
Brooks R,13,18,15,0
Cole J,15,18,15,0
Ganeri J,9,18,15,0
Ledoux J,16,18,15,0
Reynolds J,16,17,15,99
Chemero A,16,17,15,18
Barrett L,12,17,15,0
Blackmore S,15,17,15,0
Hanna R,15,17,15,0
Nisbett R,17,17,15,0
Sacks O,16,17,15,0
Von G,16,17,15,0
Baker L,11,16,15,0
Chomsky N,15,16,15,0
Friston K,12,16,15,0
Gregory R,14,16,15,0
Menary R,16,16,15,0
Panksepp J,14,16,15,0
Scruton R,13,16,15,0
Winnicott D,13,16,15,0
Beer R,9,15,15,0
Kandel E,11,15,15,0
Romdenhromluc K,11,15,15,0
Sutton J,14,15,15,0
Slaby J,13,14,15,38
Schear J,13,14,15,7
Dewaal F,11,14,15,0
Hobson J,10,14,15,0
Ingold T,11,14,15,0
Jack A,11,14,15,0
Schneider K,13,14,15,0
Siderits M,10,14,15,0
Tatossian A,12,14,15,0
Debiran M,11,13,15,0
Kelso J,8,13,15,0
Mack A,12,13,15,0
Stocker M,13,13,15,0
Tellenbach H,10,13,15,0
Todes S,10,13,15,0
Tsakiris M,13,13,15,0
Mangan B,10,12,15,18
Radden J,11,12,15,39
Williford K,11,12,15,25
Dehaans S,10,12,15,24
Barsalou L,9,12,15,0
Baumeister R,10,12,15,0
Blakemore S,12,12,15,0
Ey H,10,12,15,0
Forman R,10,12,15,0
Kornblith H,7,12,15,0
Laberge S,8,12,15,0
Sterelny K,11,12,15,0
Weber A,10,12,15,0
Bortolotti L,10,11,15,45
Bentall R,10,11,15,0
Berrios G,9,11,15,0
Blanke O,10,11,15,0
Bruner J,10,11,15,0
Collins H,7,11,15,0
Decaro M,8,11,15,0
Dreyfus S,11,11,15,0
Haraway D,9,11,15,0
Hempel C,11,11,15,0
Hobson R,7,11,15,0
Llinas R,9,11,15,0
Olafson F,10,11,15,0
Russell J,10,11,15,0
Schwartz M,10,11,15,0
Stephens G,11,11,15,0
Torrance S,7,11,15,0
Wilson E,11,11,15,0
Overgaard M,9,10,15,25
Spaulding S,8,10,15,29
Anderson M,10,10,15,0
Bloom P,10,10,15,0
Ellenberger H,6,10,15,0
Ericsson K,9,10,15,0
Godfreysmith P,10,10,15,0
Gordon P,8,10,15,0
Hutchins E,8,10,15,0
Kauffman S,8,10,15,0
Kraus A,10,10,15,0
Lewis M,8,10,15,0
Luria A,5,10,15,0
Matilal B,6,10,15,0
Melzack R,9,10,15,0
Seth A,8,10,15,0
Simons D,10,10,15,0
Williams P,10,10,15,0
Zeki S,10,10,15,0
Van H,8,9,15,37
Summa M,7,9,15,102
Velmans M,8,9,15,23
Levinson J,8,9,15,6
Shear J,7,9,15,8
Adams F,9,9,15,0
Bodhi B,7,9,15,0
Cermolacce M,8,9,15,0
Craig A,9,9,15,0
Farrer C,8,9,15,0
Greene M,8,9,15,0
Heavey C,9,9,15,0
Hobson P,7,9,15,0
Kennedy J,7,9,15,0
Kivy P,7,9,15,0
Kraepelin E,6,9,15,0
Northoff G,9,9,15,0
Panofsky E,9,9,15,0
Penrose R,8,9,15,0
Revonsuo A,8,9,15,0
Schilbach L,8,9,15,0
Wilson T,8,9,15,0
Young A,6,9,15,0
Gerrans P,6,8,15,21
Madary M,8,8,15,72
Matherne S,7,8,15,62
Windt J,4,8,15,70
Rosenthal S,7,8,15,20
Raballo A,6,8,15,24
Arnold D,6,8,15,0
Barandiaran X,4,8,15,0
Bechtel W,7,8,15,0
Broome M,6,8,15,0
Christoff K,7,8,15,0
Coltheart M,8,8,15,0
Cutting J,7,8,15,0
Donald M,6,8,15,0
Gibson E,5,8,15,0
Heal J,8,8,15,0
Iacoboni M,7,8,15,0
Johnson S,8,8,15,0
Kiverstein J,8,8,15,0
Lalande A,7,8,15,0
Le V,7,8,15,0
Leudar I,8,8,15,0
Proust J,8,8,15,0
Rupert R,7,8,15,0
Wallace B,5,8,15,0
Henriksen M,6,7,15,71
Wiggins O,6,7,15,36
Talero M,7,7,15,18
Rietveld E,7,7,15,33
Lysenko V,7,7,15,5
Andreasen N,7,7,15,0
Benner P,6,7,15,0
Botvinick M,7,7,15,0
Bovet P,6,7,15,0
Brown A,4,7,15,0
Cheyne J,6,7,15,0
Deikman A,6,7,15,0
Eccles J,5,7,15,0
Engel A,6,7,15,0
Fletcher P,6,7,15,0
Frith U,7,7,15,0
Gazzaniga M,7,7,15,0
Gethin R,6,7,15,0
Goldinmeadow S,5,7,15,0
Goodale M,7,7,15,0
Harvey I,4,7,15,0
Hoffmeyer J,5,7,15,0
Humphrey N,6,7,15,0
Izard C,6,7,15,0
Law J,6,7,15,0
Lear J,6,7,15,0
Lorenz K,7,7,15,0
Maibom H,5,7,15,0
Mcneill D,7,7,15,0
Morris C,6,7,15,0
Newell A,7,7,15,0
Niedenthal P,5,7,15,0
Nielsen T,5,7,15,0
Paillard J,5,7,15,0
Pattee H,4,7,15,0
Perner J,6,7,15,0
Premack D,7,7,15,0
Shapiro L,6,7,15,0
Sinigaglia C,7,7,15,0
Suchman L,6,7,15,0
Thelen E,6,7,15,0
Van R,7,7,15,0
Vogeley K,7,7,15,0
Wolin R,6,7,15,0
Zlatev J,5,7,15,0
Smith S,5,6,15,23
Hoffding S,6,6,15,97
Malafouris L,4,6,15,32
Herschbach M,6,6,15,25
Jones S,6,6,15,11
Rosen M,5,6,15,47
Lloyd D,6,6,15,29
Selinger E,6,6,15,8
Schafer R,5,6,15,5
Aggernaes A,6,6,15,0
Auvray M,4,6,15,0
Blakeslee S,5,6,15,0
Boden M,3,6,15,0
Buckner R,6,6,15,0
Carroll L,6,6,15,0
Charmaz K,5,6,15,0
Corlett P,5,6,15,0
Craver C,5,6,15,0
Dawkins R,5,6,15,0
Devitt M,5,6,15,0
Domhoff G,5,6,15,0
Fauconnier G,5,6,15,0
Fox K,6,6,15,0
Fulford K,6,6,15,0
Harvey P,6,6,15,0
Heft H,6,6,15,0
Held V,5,6,15,0
Hoffman P,6,6,15,0
Hopkins J,5,6,15,0
Janet P,5,6,15,0
Kapur S,5,6,15,0
Klosterkotter J,4,6,15,0
Laird J,4,6,15,0
Langacker R,4,6,15,0
Legerstee M,6,6,15,0
Leslie A,5,6,15,0
Lysaker P,3,6,15,0
Maher B,4,6,15,0
Maravita A,5,6,15,0
Mcdermott J,5,6,15,0
Mellor C,6,6,15,0
Meyer L,5,6,15,0
Naudin J,5,6,15,0
Pessoa L,6,6,15,0
Pickering A,6,6,15,0
Ramsoy T,4,6,15,0
Ravn S,4,6,15,0
Robbins P,6,6,15,0
Rosen R,5,6,15,0
Schmithausen L,5,6,15,0
Schooler J,6,6,15,0
Sechehaye M,6,6,15,0
Smith E,4,6,15,0
Spitzer M,5,6,15,0
Thagard P,6,6,15,0
Von F,6,6,15,0
Ward D,6,6,15,0
Wellman H,5,6,15,0
Woods A,6,6,15,0
Moreno A,3,5,15,1
Owen G,5,5,15,25
Voros S,5,5,15,16
Vasterling V,3,5,15,29
Shanon B,5,5,15,39
Vallor S,5,5,15,43
Sachs C,5,5,15,39
Berendzen J,4,5,15,9
Kyselo M,5,5,15,24
Allen M,4,5,15,0
Apperly I,4,5,15,0
Bar M,5,5,15,0
Barad K,5,5,15,0
Bohr N,5,5,15,0
Brugger P,5,5,15,0
Buchanan B,5,5,15,0
Cappuccio M,5,5,15,0
Carpenter M,5,5,15,0
Chapman J,2,5,15,0
Charland L,5,5,15,0
Christensen W,5,5,15,0
Clarke D,4,5,15,0
Deacon T,5,5,15,0
Dement W,4,5,15,0
Difrancesco M,5,5,15,0
Dresler M,4,5,15,0
Dunne J,4,5,15,0
Edwards P,4,5,15,0
Ellis H,3,5,15,0
Gens J,5,5,15,0
Grandin T,4,5,15,0
Gross G,3,5,15,0
Hammersley M,5,5,15,0
Hattori M,3,5,15,0
Hirstein W,4,5,15,0
Horwitz A,5,5,15,0
Idel M,4,5,15,0
Johansson G,5,5,15,0
Junger E,5,5,15,0
Kabatzinn J,5,5,15,0
Kemp S,5,5,15,0
Kirchhoff M,5,5,15,0
Kirsh D,5,5,15,0
Klein S,4,5,15,0
Laberge D,5,5,15,0
Ladyman J,4,5,15,0
Lusthaus D,5,5,15,0
Lyon P,3,5,15,0
Mcevilley T,4,5,15,0
Merikle P,5,5,15,0
Michael J,5,5,15,0
Mol A,5,5,15,0
Nagy E,5,5,15,0
Newen A,5,5,15,0
Nordgaard J,4,5,15,0
Parkes C,3,5,15,0
Pashler H,4,5,15,0
Purves D,5,5,15,0
Read J,5,5,15,0
Read R,5,5,15,0
Reber A,5,5,15,0
Roepstorff A,4,5,15,0
Ronkin N,4,5,15,0
Rumelhart D,5,5,15,0
Schaffner K,5,5,15,0
Siegel R,5,5,15,0
Slater M,4,5,15,0
Solomon A,5,5,15,0
Spencerbrown G,3,5,15,0
Squire L,4,5,15,0
Storring G,4,5,15,0
